game_number,team_team_id,team_goals,team_pim,team_shots,team_powerPlayPercentage,team_powerPlayGoals,team_powerPlayOpportunities,team_faceOffWinPercentage,team_blocked,team_takeaways,team_giveaways,team_hits,team_SV_Pct,team_SH_Pct,team_CF_Pct,team_win,is_home_team,home_victory
2019020381,12.0,3.3,8.15,33.0,18.495,0.55,2.9,50.065,11.9,8.35,10.3,17.0,0.8975628789,0.09301804825000001,0.5427307323500001,0.55,0,True
2019020401,12.0,3.15,8.15,33.15,19.495,0.6,3.05,50.64,11.4,8.1,10.1,17.5,0.8968260368,0.0902154245,0.5423962842000001,0.5,1,False
2019020407,12.0,3.05,8.25,33.1,19.495,0.6,3.05,49.92,11.25,8.3,10.3,16.7,0.8957546082500001,0.0870904245,0.5497842394000001,0.5,0,False
2019020424,12.0,3.1,8.35,33.15,20.745,0.65,3.05,49.43999999999999,11.65,8.6,10.1,16.95,0.8931230293000001,0.09106769725000001,0.5478855052500001,0.5,0,True
2019020443,12.0,3.0,8.15,32.45,20.745,0.65,2.95,49.8,11.65,8.95,10.15,17.05,0.8997056623499999,0.0884361183,0.5398618566000001,0.5,1,False
2019020458,12.0,3.0,8.1,32.7,19.080000000000002,0.6,2.95,48.96499999999999,11.85,9.2,10.35,17.4,0.9063723290000001,0.0877177275,0.53439532515,0.5,1,True
2019020479,12.0,3.15,8.2,33.5,22.415,0.7,2.95,49.33999999999999,11.85,9.8,10.8,17.0,0.9086572752500001,0.0878779839,0.5391572299,0.55,0,False
2019020496,12.0,3.25,8.4,33.55,21.165,0.75,3.05,50.18499999999999,11.15,9.6,10.35,17.1,0.9044906086000001,0.09080137099999999,0.53890129985,0.55,0,True
2019020503,12.0,3.15,8.6,34.3,19.5,0.7,3.1,50.269999999999996,11.0,9.25,10.1,16.9,0.9042916696500003,0.08722994245000001,0.5429753739000001,0.5,0,False
2019020530,12.0,3.0,8.6,34.15,19.085,0.7,3.15,50.34499999999999,11.3,8.95,10.0,16.7,0.90897916965,0.08313903335000002,0.5447465702000001,0.5,0,False
2019020544,12.0,3.15,8.2,34.2,22.835,0.75,3.05,50.959999999999994,11.3,8.8,9.8,16.8,0.9124337151,0.0882977635,0.5415346626,0.55,0,False
2019020559,12.0,3.25,8.5,34.5,22.835,0.75,3.05,50.725,11.6,8.8,10.15,17.05,0.91779085795,0.08939127780000002,0.53758228165,0.6,1,False
2019020569,12.0,3.25,8.8,34.35,24.5,0.8,3.1,50.224999999999994,11.65,8.5,9.75,16.5,0.9170332821999999,0.0895363455,0.5375528144,0.6,0,True
2019020584,12.0,3.5,8.55,34.4,24.915,0.8,3.05,50.095,11.6,9.05,9.9,15.9,0.9144894225499998,0.0957542942,0.53486099855,0.6,0,True
2019020597,12.0,3.25,8.3,34.35,23.25,0.75,3.15,50.52,11.25,9.1,9.65,15.9,0.90752103175,0.09002339714999999,0.5400916773500001,0.55,1,True
2019020618,12.0,3.3,8.4,34.35,21.580000000000002,0.7,3.15,49.74,11.85,9.35,9.4,16.35,0.9066850860999999,0.09033127895000001,0.5408469335,0.55,1,True
2019020639,12.0,3.25,8.3,34.75,24.080000000000002,0.75,3.15,49.77500000000001,11.85,10.0,9.65,16.7,0.9093041337499999,0.08604556464999999,0.5470749006000001,0.55,1,False
2019020655,12.0,3.2,8.5,35.15,25.744999999999997,0.85,3.4,50.22000000000001,10.9,10.15,10.1,16.05,0.9055325820499999,0.08501660124999999,0.55305316145,0.5,1,False
2019020668,12.0,3.1,7.9,34.8,24.745,0.8,3.35,50.825,10.4,10.4,9.8,16.6,0.9088542604000001,0.08257407255,0.55305316145,0.5,1,True
2019020690,12.0,3.15,7.9,34.75,24.745,0.8,3.3,51.150000000000006,10.35,10.3,10.0,16.45,0.9036782770000003,0.0856043756,0.551038657,0.5,1,True
2019020697,12.0,3.2,8.1,34.4,24.745,0.8,3.35,51.375,10.3,10.85,10.15,16.2,0.9036782770000003,0.08934821795,0.5479360928999999,0.5,1,True
2019020712,12.0,3.2,7.8,33.75,23.745,0.75,3.2,51.095,10.55,11.05,10.4,15.5,0.909678277,0.0887467745,0.53906993775,0.55,0,True
2019020733,12.0,3.2,8.0,33.35,23.745,0.75,3.2,51.375,10.75,10.75,9.9,15.65,0.9117020865000001,0.0887467745,0.5321933843000001,0.55,0,True
2019020741,12.0,3.15,7.6,33.85,22.495,0.7,3.05,51.55500000000001,10.2,10.45,10.25,15.65,0.9060003321,0.08543795095000001,0.5496281153000001,0.5,1,False
2019020756,12.0,3.2,7.6,33.95,22.495,0.7,3.05,51.95,10.35,10.3,10.8,15.45,0.9062388058499999,0.08736102785000001,0.5443611013,0.5,1,False
2019020764,12.0,3.15,7.6,34.1,22.495,0.7,3.0,52.68500000000002,10.35,10.35,10.65,15.15,0.9077202873499999,0.08547525200000002,0.5436348108000001,0.5,1,True
2019020788,12.0,3.05,8.05,33.55,20.160000000000004,0.65,3.1,53.05500000000001,10.45,10.0,10.6,14.95,0.90894577755,0.08596154730000001,0.5444751469500001,0.5,1,False
2019020808,12.0,2.9,7.85,33.2,18.910000000000004,0.55,3.0,52.544999999999995,10.65,9.9,10.5,14.95,0.9077070388000001,0.08258654730000001,0.54224531435,0.45,1,False
2019020820,12.0,3.05,7.75,32.65,18.910000000000004,0.55,2.85,52.44000000000001,10.95,10.5,11.1,15.85,0.9053444014,0.08727404730000002,0.5355786476999999,0.45,0,True
2019020838,12.0,3.0,7.65,32.5,18.910000000000004,0.55,2.85,51.815,10.25,10.15,11.0,15.9,0.89380593985,0.08763119015000001,0.5378550704499999,0.4,0,False
2019020854,12.0,2.95,7.95,32.65,13.91,0.45,2.85,51.220000000000006,10.45,9.9,10.85,16.2,0.89380593985,0.08358357109999999,0.5363155562999999,0.4,0,False
2019020873,12.0,3.05,7.55,32.35,16.41,0.55,2.9,51.265,10.3,10.5,10.5,16.45,0.8890127068,0.08837240974999996,0.53060127055,0.4,0,True
2019020894,12.0,3.0,7.45,31.4,14.745,0.5,2.8,50.785000000000004,10.75,10.55,10.35,16.55,0.8939369492500001,0.08809968249999998,0.5164698772499999,0.4,1,True
2019020908,12.0,2.95,7.45,30.9,13.080000000000002,0.45,2.75,50.93000000000001,10.45,10.45,10.5,16.45,0.90044477285,0.08893301584999999,0.51563228135,0.45,1,False
2019020925,12.0,2.95,7.45,30.35,13.080000000000002,0.45,2.65,51.184999999999995,10.85,10.1,10.35,16.45,0.9025281061499999,0.09020029699999998,0.5117676300499999,0.45,0,False
2019020942,12.0,2.85,7.35,30.4,13.915000000000001,0.45,2.6,50.964999999999996,10.7,10.0,10.4,15.9,0.9077005199,0.08793839219999999,0.51621902985,0.45,1,False
2019020951,12.0,2.8,7.65,30.05,12.665000000000001,0.45,2.7,50.86,10.5,9.3,10.9,15.8,0.90365290085,0.08852952519999999,0.51188462295,0.4,0,False
2019020974,12.0,2.95,7.9,30.35,13.5,0.45,2.6,50.129999999999995,10.9,9.2,10.6,16.1,0.9047802218,0.09125396729999999,0.51242810125,0.45,1,False
2019020996,12.0,2.95,8.0,30.95,13.5,0.45,2.6,50.2,10.95,9.0,10.95,16.15,0.8980494525500001,0.09074934155,0.51814238695,0.45,1,False
2019021004,12.0,2.8,8.1,31.65,13.5,0.45,2.7,50.875,11.15,9.35,11.15,16.6,0.9028857620500002,0.0853012435,0.5219951267,0.4,0,True
2019021037,12.0,2.8,8.2,31.7,13.5,0.45,2.65,50.58,11.8,8.75,11.15,17.35,0.8977575569000003,0.0851288297,0.5170500717500001,0.35,0,True
2019021049,12.0,2.75,8.2,31.65,13.5,0.45,2.55,49.974999999999994,11.15,8.45,10.85,18.15,0.8915075569000003,0.0851288297,0.5223564443000001,0.3,0,False
2019021059,12.0,2.9,8.15,31.9,14.5,0.5,2.65,50.37499999999999,11.45,8.45,11.4,19.0,0.8909947364,0.09048597255,0.52663282725,0.35,0,False
2019021074,12.0,3.1,8.65,32.0,15.75,0.55,2.8,49.849999999999994,11.85,8.7,11.2,19.6,0.8959947363999999,0.09587812945,0.51647657725,0.4,0,False
2019020339,18.0,3.55,7.95,33.15,18.335,0.7,3.55,50.885,13.8,8.6,9.4,16.2,0.8953444049500003,0.11093657829999999,0.5345661012499999,0.5,1,False
2019020358,18.0,3.45,8.25,33.95,19.169999999999998,0.75,3.75,50.46499999999999,13.55,8.3,9.45,16.2,0.8881474352500003,0.10760996540000001,0.5416548458499999,0.45,0,False
2019020370,18.0,3.5,8.35,34.0,16.669999999999998,0.7,3.8,50.43499999999999,14.0,8.55,9.15,16.3,0.8917086888000002,0.10760996540000001,0.5431457037999998,0.5,1,False
2019020385,18.0,3.35,8.35,34.7,15.669999999999998,0.65,3.7,50.93999999999999,13.7,8.0,8.85,16.8,0.8905658316500003,0.10184073460000001,0.5514683943499998,0.45,1,False
2019020401,18.0,3.2,8.15,34.5,14.419999999999998,0.6,3.6,50.989999999999995,14.05,8.0,9.05,17.1,0.8935145496000002,0.09835776245,0.5484984694999999,0.4,0,False
2019020408,18.0,3.15,8.25,34.3,13.169999999999998,0.55,3.6,51.044999999999995,14.1,8.45,9.25,17.4,0.9016226577000002,0.09746490529999999,0.5455234863999998,0.45,0,True
2019020430,18.0,2.9,7.75,33.7,12.169999999999998,0.5,3.55,51.114999999999995,14.05,8.35,9.55,17.2,0.8991226577000001,0.09105464890000001,0.5439802764999999,0.4,1,False
2019020460,18.0,2.9,8.35,34.05,13.419999999999998,0.55,3.6,51.15499999999999,13.95,8.55,9.35,17.05,0.9007355609,0.09017964889999999,0.5415412520999999,0.4,1,True
2019020475,18.0,3.1,8.55,34.55,12.169999999999998,0.5,3.7,50.989999999999995,14.05,8.75,9.5,16.8,0.8980082882,0.0945840533,0.5410449390000001,0.45,1,True
2019020487,18.0,2.95,9.9,34.65,12.05,0.5,3.75,52.254999999999995,13.7,8.9,9.3,16.8,0.89786014005,0.08780985975000001,0.54658534795,0.45,0,True
2019020505,18.0,2.9,9.8,35.55,12.05,0.5,3.8,52.144999999999996,13.35,8.6,8.9,16.7,0.89161014005,0.0821322041,0.5538170466000001,0.4,1,False
2019020520,18.0,2.8,9.6,35.45,10.05,0.4,3.7,52.5,13.1,8.35,9.0,16.9,0.8858525643,0.07969799355,0.5615426932500001,0.35,0,False
2019020527,18.0,2.9,9.8,34.1,10.05,0.4,3.55,53.125,13.55,8.45,8.7,17.15,0.8834135399,0.0835749989,0.5484461927000001,0.35,0,False
2019020542,18.0,3.05,10.4,33.5,12.05,0.5,3.65,52.92999999999999,13.7,7.5,8.7,18.05,0.889524651,0.09329722110000001,0.5434213171000001,0.4,0,True
2019020555,18.0,3.2,10.15,33.7,13.55,0.5,3.5,53.52,14.35,7.55,8.65,17.85,0.8824413177,0.09718747500000001,0.5432133899,0.4,0,False
2019020576,18.0,3.1,10.0,33.85,11.05,0.4,3.45,53.855000000000004,14.55,8.2,8.85,18.2,0.87983715105,0.09254556515000001,0.5384931101999999,0.4,1,True
2019020586,18.0,3.05,9.6,34.7,9.8,0.35,3.3,54.080000000000005,14.2,8.0,9.05,17.65,0.8862657224999999,0.0878707684,0.54425807695,0.45,1,False
2019020596,18.0,3.1,10.1,35.05,9.8,0.35,3.2,54.335,13.9,7.95,9.05,17.5,0.8778282225,0.08899576839999998,0.55138492295,0.4,0,True
2019020626,18.0,3.15,10.2,35.6,9.8,0.35,3.2,54.30499999999999,13.6,8.05,9.3,18.05,0.87868536535,0.08910838099999999,0.5539763863499999,0.4,0,True
2019020652,18.0,3.15,10.5,35.2,12.3,0.45,3.35,53.93000000000001,13.85,7.9,9.5,18.6,0.8875544129999998,0.08969965964999999,0.5453363633499999,0.4,0,False
2019020658,18.0,3.3,10.75,35.15,12.3,0.45,3.5,54.205000000000005,13.45,7.9,9.15,18.55,0.8894710796499998,0.09368076624999999,0.53822437425,0.45,0,False
2019020671,18.0,3.35,11.0,34.05,13.965,0.45,3.3,54.55000000000001,13.65,7.95,8.95,18.8,0.8965793968499998,0.09824807394999999,0.5215226936,0.5,1,False
2019020684,18.0,3.25,11.35,33.65,15.395000000000001,0.55,3.5,54.025,13.05,7.7,9.15,18.55,0.89328269355,0.09753378825,0.5188025212000001,0.45,0,False
2019020703,18.0,3.4,11.1,33.2,15.395000000000001,0.55,3.45,53.245000000000005,13.95,8.25,9.3,19.2,0.8940568871,0.10032682855000001,0.512286294,0.5,0,False
2019020723,18.0,3.3,11.1,33.1,15.395000000000001,0.55,3.4,52.94,13.95,8.05,9.1,19.35,0.90072355375,0.09747756384999999,0.50953372295,0.55,0,True
2019020735,18.0,3.25,11.2,33.3,15.395000000000001,0.55,3.35,52.904999999999994,14.05,7.85,8.85,19.3,0.89588484405,0.09524542100000001,0.5148278406,0.5,1,False
2019020752,18.0,3.35,11.0,33.7,15.395000000000001,0.55,3.2,52.339999999999996,13.6,7.65,8.85,18.5,0.8938345795,0.09810256385000002,0.51839926915,0.5,1,True
2019020770,18.0,3.35,10.0,33.95,15.810000000000002,0.55,3.15,52.765,13.75,7.65,8.9,18.65,0.89706038595,0.09768026655000002,0.5239281812000001,0.55,1,False
2019020776,18.0,3.15,9.8,33.9,15.810000000000002,0.55,2.9,52.55999999999999,13.65,7.55,8.85,19.15,0.89645432535,0.09234993625000001,0.5258345451,0.5,0,False
2019020783,18.0,3.25,8.75,33.5,16.345000000000002,0.55,2.75,51.79,14.1,7.3,8.8,19.7,0.8923937193,0.09954079645000002,0.51784945755,0.5,0,False
2019020800,18.0,3.35,8.95,33.05,18.01,0.6,2.8,51.870000000000005,14.45,7.55,8.5,19.95,0.8908312193000001,0.10402797595000002,0.5131957779,0.55,1,False
2019020822,18.0,3.3,9.15,32.1,18.01,0.6,2.9,51.620000000000005,15.1,7.6,8.85,19.65,0.8972905494499999,0.1027121865,0.49522261945000007,0.55,0,False
2019020836,18.0,3.15,8.95,32.7,18.01,0.6,2.9,50.745000000000005,14.85,7.2,8.75,19.65,0.8982589856000001,0.0986717825,0.50071042435,0.55,0,False
2019020851,18.0,2.9,8.25,33.25,21.009999999999998,0.55,2.7,51.040000000000006,14.95,7.3,8.5,19.3,0.9006948830499999,0.08629083015000003,0.5029575222000001,0.55,0,True
2019020864,18.0,2.8,8.35,32.85,18.509999999999998,0.5,2.75,50.145,14.5,7.15,8.45,19.2,0.9069448830500001,0.08433370060000002,0.5005029107000001,0.55,0,True
2019020886,18.0,2.7,9.6,33.3,19.345,0.55,2.9,49.755,14.45,6.3,8.2,18.8,0.9022573830499999,0.08006872785000001,0.5092962741999999,0.5,1,True
2019020896,18.0,2.8,9.85,32.55,19.345,0.55,2.85,49.845000000000006,14.65,6.6,8.3,18.6,0.9058288116,0.08602557585000001,0.5053605757499999,0.5,0,False
2019020912,18.0,2.9,9.95,32.3,20.595,0.6,2.95,49.215,14.65,6.45,7.95,18.25,0.9100595808499999,0.09030798324999999,0.5004089748499999,0.55,1,True
2019020925,18.0,2.8,9.85,31.1,18.095,0.55,2.95,50.155,15.1,6.6,8.55,17.8,0.9159203867000002,0.09030798325,0.4885707395499999,0.6,1,False
2019020943,18.0,2.75,9.75,30.9,15.594999999999999,0.45,2.95,50.775000000000006,15.35,6.55,8.5,17.1,0.9149680057500001,0.08900181815,0.48570759269999986,0.6,0,True
2019020954,18.0,2.6,9.5,31.15,15.594999999999999,0.45,2.95,50.745000000000005,15.7,6.55,8.7,17.85,0.91441976015,0.08490145095,0.48430309829999985,0.55,1,False
2019020977,18.0,2.55,8.85,31.65,13.094999999999999,0.4,2.9,50.815000000000005,16.0,6.5,8.85,16.95,0.9151867072,0.0813758099,0.48946589735,0.5,1,True
2019020991,18.0,2.6,8.4,31.55,15.0,0.4,2.7,52.17,16.35,6.5,9.35,16.5,0.9194724214999999,0.08306412159999998,0.4844807415,0.55,1,True
2019021007,18.0,2.55,8.2,31.95,15.0,0.4,2.7,52.50500000000001,15.45,6.05,9.45,15.2,0.9188520741000001,0.08297013665,0.48744419960000007,0.55,1,False
2019021018,18.0,2.6,8.4,31.95,15.0,0.4,2.8,52.470000000000006,15.25,6.35,9.5,14.85,0.91551874075,0.08453263664999999,0.49376603865,0.5,1,False
2019021023,18.0,2.65,8.1,31.85,15.0,0.4,2.75,52.2,14.95,6.15,9.6,14.2,0.9089288790000001,0.08640763665,0.49515641295,0.5,0,True
2019021039,18.0,2.6,8.6,32.0,16.0,0.45,2.95,53.33,15.65,5.85,9.4,14.75,0.91179083185,0.08486628325000002,0.4931807291,0.5,1,True
2019021051,18.0,2.6,8.7,31.75,16.835,0.5,3.0,52.86499999999999,15.85,6.1,9.3,14.9,0.9134037351,0.08528858055,0.48953528590000006,0.5,0,False
2019021071,18.0,2.55,8.9,31.1,19.335,0.55,3.05,52.664999999999985,16.65,6.05,9.3,14.45,0.92007040175,0.0846847158,0.48319548704999987,0.55,0,False
2019020301,25.0,2.5,8.1,29.7,10.88,0.4,2.95,51.96999999999999,14.05,6.8,12.45,17.4,0.9212405592999998,0.08072202375000001,0.49756046789999997,0.5,0,False
2019020327,25.0,2.7,8.0,30.05,10.88,0.4,2.95,52.19500000000001,13.85,6.75,12.3,18.15,0.9203582063499999,0.08594233025,0.49531159230000005,0.55,1,True
2019020342,25.0,2.9,8.3,30.15,12.545000000000002,0.45,3.0,52.8,14.1,6.7,12.5,17.95,0.9238430548500001,0.09217147375000001,0.4931787676,0.6,1,True
2019020359,25.0,3.0,7.7,30.85,12.545000000000002,0.45,3.0,53.545,14.4,6.95,13.05,17.95,0.92413443015,0.09106757764999998,0.49837283149999995,0.65,1,False
2019020371,25.0,2.85,7.6,31.6,12.545000000000002,0.45,3.0,53.73,14.75,7.1,13.25,18.2,0.92753987885,0.08459478214999998,0.5033417755999999,0.6,1,True
2019020376,25.0,2.95,7.8,31.2,14.63,0.5,2.95,52.85,15.5,7.5,13.1,18.35,0.9274167261500003,0.08895986149999999,0.4955356032999999,0.65,0,True
2019020402,25.0,2.9,7.4,31.55,14.63,0.5,2.75,53.39000000000001,15.85,7.6,13.0,19.25,0.9309640234500002,0.08695986149999999,0.49650214004999993,0.65,1,False
2019020416,25.0,2.95,7.4,31.9,14.63,0.5,2.65,53.165,16.75,8.15,13.6,20.05,0.93749083,0.0885223615,0.49183137619999995,0.65,0,False
2019020431,25.0,2.95,7.4,31.7,16.295,0.55,2.7,52.895,16.85,8.0,13.35,19.75,0.93832826845,0.08896879005,0.49214001820000003,0.7,0,True
2019020445,25.0,2.9,7.85,31.9,16.295,0.55,2.8,51.57000000000001,17.05,8.0,13.2,19.1,0.9346824351,0.0865878377,0.49733482335,0.7,1,True
2019020461,25.0,2.85,7.6,33.05,15.794999999999998,0.6,2.95,52.275,17.25,8.2,13.25,19.85,0.93333290745,0.08043399155,0.5047897620499999,0.7,1,True
2019020478,25.0,2.9,7.5,32.75,19.794999999999998,0.65,2.8,52.46,17.5,8.3,13.45,20.1,0.9344043360000001,0.08216246419999998,0.49576050674999994,0.7,1,True
2019020499,25.0,2.9,7.6,33.05,19.794999999999998,0.65,2.95,52.90500000000001,17.1,8.2,13.3,20.05,0.93607100265,0.08157133120000001,0.49894972255000003,0.7,1,False
2019020505,25.0,3.0,7.8,33.3,19.794999999999998,0.65,2.95,52.705000000000005,17.15,8.65,13.1,20.45,0.9352296565,0.08490466455000001,0.4981478514999999,0.7,0,False
2019020523,25.0,2.9,7.6,32.55,18.544999999999998,0.6,2.85,51.96500000000001,17.65,8.65,12.8,20.15,0.94073204885,0.0870511292,0.48270481354999994,0.7,1,False
2019020539,25.0,2.85,7.6,32.85,18.544999999999998,0.6,2.9,52.36,16.95,8.95,13.15,21.1,0.9384426716000001,0.0850314248,0.48997965714999997,0.65,0,False
2019020548,25.0,2.85,7.5,31.85,21.044999999999998,0.55,2.75,52.55,16.7,8.65,12.65,21.65,0.9367065605000002,0.09118527095000001,0.4790973041999999,0.65,0,True
2019020567,25.0,2.85,7.1,31.5,21.995,0.55,2.55,52.07000000000001,16.4,8.6,12.8,22.05,0.9274518512500002,0.09237372595000001,0.4763367408,0.6,1,False
2019020598,25.0,2.8,7.4,31.45,21.995,0.55,2.65,52.575,16.65,8.5,13.15,22.1,0.92572771335,0.09065414925000001,0.4749379370000001,0.6,1,False
2019020609,25.0,2.75,7.3,31.85,21.330000000000002,0.55,2.75,53.16000000000001,17.1,8.45,13.4,23.2,0.92540213195,0.08992834280000002,0.47512458860000006,0.55,0,False
2019020626,25.0,2.75,7.25,31.65,21.330000000000002,0.55,2.8,52.545,16.7,8.2,13.65,24.35,0.9254861655500001,0.08928179110000001,0.47548885845000005,0.55,1,True
2019020640,25.0,2.7,8.0,31.6,24.665,0.65,2.85,52.425,16.9,8.25,13.8,24.95,0.92833821545,0.08805163235,0.47573341705,0.55,1,True
2019020677,25.0,2.6,8.0,31.4,24.25,0.65,2.9,51.955000000000005,16.9,8.35,13.65,25.3,0.9276794539000001,0.08414344375,0.47881560885,0.55,0,False
2019020687,25.0,2.45,8.0,31.2,26.75,0.7,2.9,50.835,16.4,8.15,12.9,25.35,0.9318357814,0.08155415805,0.47581452739999996,0.55,0,False
2019020702,25.0,2.55,8.15,30.5,30.085,0.8,2.85,50.96,16.05,7.75,12.75,25.3,0.9331178327,0.0841807997,0.4723753739500001,0.6,0,True
2019020722,25.0,2.4,7.85,30.5,29.25,0.75,2.8,51.245000000000005,15.35,7.45,12.25,25.3,0.9328431074000001,0.07882365685,0.4729713533,0.55,0,False
2019020737,25.0,2.55,8.2,30.4,30.915,0.8,2.85,51.135000000000005,15.65,7.35,12.0,24.8,0.9332202287,0.08382365685000001,0.47007650440000004,0.6,1,False
2019020753,25.0,2.55,8.2,30.25,30.915,0.8,3.05,51.125,15.05,7.05,11.85,24.5,0.9307843312499999,0.08398529480000001,0.47727231425000005,0.6,0,True
2019020771,25.0,2.45,9.0,30.2,29.25,0.75,2.95,52.175,14.75,7.05,12.05,24.7,0.9232951070999998,0.08041386625000001,0.48005009205000004,0.55,1,True
2019020777,25.0,2.55,8.75,30.55,29.25,0.75,3.0,53.225,15.15,7.55,12.6,24.55,0.92762844045,0.08291386625,0.48329684530000006,0.6,1,False
2019020797,25.0,2.55,8.55,30.3,27.25,0.65,2.9,53.17999999999999,14.9,7.8,12.5,24.6,0.92419941335,0.0834794771,0.48651470005,0.55,0,False
2019020810,25.0,2.55,8.75,30.0,22.25,0.55,2.9,53.475,14.55,7.85,11.65,24.3,0.9224021783499999,0.08426413275000001,0.4852201601500001,0.55,0,False
2019020816,25.0,2.7,8.95,29.3,24.75,0.65,2.85,52.455000000000005,15.05,7.8,11.35,24.35,0.9182355117000001,0.09331175180000001,0.4804790109,0.55,0,True
2019020842,25.0,2.75,9.25,29.35,26.415,0.7,2.9,52.27,15.1,7.25,11.2,24.45,0.9180449629000001,0.09481712815000001,0.4793320887,0.55,1,False
2019020852,25.0,2.65,9.35,29.9,27.25,0.75,3.1,52.279999999999994,14.75,7.25,11.8,25.3,0.91452204265,0.08875652210000001,0.49038488275000003,0.5,0,False
2019020873,25.0,2.75,9.05,29.85,28.5,0.8,3.15,51.589999999999996,14.95,7.2,11.15,25.2,0.9140934712000002,0.09173971535,0.48860429205000006,0.55,1,True
2019020881,25.0,2.75,8.75,30.65,26.0,0.85,3.3,51.99499999999999,15.0,7.45,11.3,25.1,0.9152184712000002,0.085906382,0.5034989907,0.55,0,False
2019020900,25.0,2.7,8.8,30.05,25.585,0.85,3.35,51.714999999999996,15.4,7.4,11.35,25.25,0.9225987253500001,0.08734950594999999,0.49775955409999995,0.6,0,False
2019020910,25.0,2.85,8.2,30.0,28.085,0.9,3.3,52.39999999999999,15.5,7.3,10.85,25.5,0.9248077770500001,0.09318996179999998,0.49846377945000003,0.65,0,True
2019020928,25.0,2.9,8.2,29.95,27.085,0.85,3.05,52.19499999999999,15.05,7.1,10.15,24.95,0.9227855323499998,0.09453611564999999,0.49482767040000003,0.65,1,True
2019020944,25.0,2.85,8.65,30.35,32.085,0.95,3.0,52.15499999999999,15.2,7.65,10.2,24.1,0.9232036508,0.09283157019999999,0.49253044975,0.65,1,False
2019020961,25.0,2.7,8.4,29.55,28.75,0.85,3.05,51.79999999999999,14.85,7.7,10.3,23.4,0.9153643886500001,0.08974886344999998,0.4941915173,0.6,1,True
2019020974,25.0,2.6,8.4,29.85,27.5,0.8,2.85,51.425,14.9,8.15,10.5,23.45,0.9159758017000001,0.08700993574999999,0.4935817611999999,0.6,0,False
2019020984,25.0,2.7,8.6,29.05,26.665,0.8,2.9,51.279999999999994,15.2,8.35,10.55,23.5,0.9163691927499998,0.09638493574999998,0.4848411596999999,0.6,0,True
2019021006,25.0,2.7,8.5,29.4,25.830000000000002,0.75,2.85,51.199999999999996,15.0,8.35,10.7,23.8,0.9092263356000002,0.09695054659999999,0.48884578935,0.55,0,False
2019021026,25.0,2.8,8.6,29.55,23.33,0.7,2.75,50.74999999999999,15.35,8.4,10.45,24.0,0.9079000756500001,0.10000354200000001,0.48926343050000004,0.6,1,False
2019021039,25.0,2.7,8.65,30.2,22.5,0.7,2.9,51.165,14.4,8.9,10.95,23.7,0.9065219533500004,0.0961663327,0.49718671605000003,0.55,0,True
2019021051,25.0,2.65,8.85,30.4,22.5,0.7,2.9,51.045,14.05,8.7,10.45,23.2,0.9083969533500001,0.09444219475000001,0.4926052853000001,0.55,1,False
2019021076,25.0,2.65,8.15,30.9,22.5,0.7,2.95,50.295,14.35,8.8,10.75,24.0,0.9171605403,0.09444219475000001,0.49243167415,0.55,1,False
2019020328,21.0,3.65,10.45,32.3,19.660000000000004,0.8,4.2,46.385000000000005,14.35,8.55,7.75,17.35,0.9077792612000002,0.11091850005,0.48256057785,0.6,0,False
2019020340,21.0,3.55,9.9,32.0,17.995,0.7,4.0,46.33,14.65,8.55,7.85,17.1,0.90974895815,0.11023611790000001,0.48107606835000005,0.6,0,True
2019020357,21.0,3.45,10.0,31.75,19.660000000000004,0.7,3.8,46.415000000000006,14.8,8.25,7.9,16.4,0.9081360548999997,0.1091011119,0.47842670845000007,0.55,1,False
2019020387,21.0,3.4,10.1,31.8,18.825,0.7,3.85,47.3,15.05,8.25,7.8,16.6,0.9031676718999998,0.10886945164999999,0.4835104405,0.5,1,True
2019020394,21.0,3.45,10.2,32.7,17.575,0.65,3.9,47.989999999999995,14.95,8.25,7.85,16.85,0.9034454496999998,0.10818195165,0.49339251245,0.5,0,False
2019020413,21.0,3.4,10.1,32.6,17.990000000000002,0.65,3.85,47.989999999999995,15.2,8.25,8.0,17.85,0.9053551718999999,0.10863485020000001,0.49196216415,0.5,1,True
2019020434,21.0,3.65,10.65,32.65,19.240000000000002,0.7,3.9,48.74,15.45,8.5,8.1,16.55,0.9048702581000001,0.11713238715,0.49066643244999997,0.55,0,False
2019020439,21.0,3.55,10.35,32.1,20.905,0.75,3.9,47.910000000000004,15.35,8.1,8.05,16.8,0.9081336613500002,0.114483102,0.4868876601,0.55,0,False
2019020454,21.0,3.4,9.75,32.65,20.905,0.75,3.95,47.99,15.7,7.8,8.6,16.9,0.9078075743999999,0.1062688163,0.4909169641,0.55,0,False
2019020471,21.0,3.55,9.45,32.75,19.905,0.7,3.75,49.1,16.2,7.75,9.1,17.65,0.9113075743999998,0.11138577535000001,0.49067483335000006,0.6,1,False
2019020486,21.0,3.45,9.25,32.35,18.240000000000002,0.65,3.7,48.655,16.2,7.6,9.3,17.6,0.9056548936999999,0.11013577535,0.48877609920000015,0.55,1,True
2019020500,21.0,3.5,9.15,31.85,16.575,0.55,3.5,48.09,16.3,7.9,9.35,17.45,0.9118320498999999,0.1129886282,0.4816289878500001,0.6,1,True
2019020522,21.0,3.5,8.3,32.2,17.575,0.6,3.65,48.68,16.45,7.75,9.3,17.35,0.9157794183499999,0.11076640599999998,0.48161615090000015,0.65,0,True
